ean
{undefined{['', 'http://catalogue.bnf.fr/ark:/12148/cb33090100x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb345505695']{['', 'http://catalogue.bnf.fr/ark:/12148/cb345619718']{['', 'http://catalogue.bnf.fr/ark:/12148/cb34573916t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb34580129f']{['', 'http://catalogue.bnf.fr/ark:/12148/cb34654730t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb34669122z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb34913649d']{['', 'http://catalogue.bnf.fr/ark:/12148/cb35141803j']{['', 'http://catalogue.bnf.fr/ark:/12148/cb351435098']{['', 'http://catalogue.bnf.fr/ark:/12148/cb351435187']{['', 'http://catalogue.bnf.fr/ark:/12148/cb35143769p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb35151814d']{['', 'http://catalogue.bnf.fr/ark:/12148/cb35596498w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb357414620']{['', 'http://catalogue.bnf.fr/ark:/12148/cb358151364']{['', 'http://catalogue.bnf.fr/ark:/12148/cb361815506']{['', 'http://catalogue.bnf.fr/ark:/12148/cb388303636']{['', 'http://catalogue.bnf.fr/ark:/12148/cb38935847q']{['', 'http://catalogue.bnf.fr/ark:/12148/cb39022742c']{['', 'http://catalogue.bnf.fr/ark:/12148/cb39047807r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb41305947g']{['', 'http://catalogue.bnf.fr/ark:/12148/cb42395660v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb42558902r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43389917f']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433903661']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43390374n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43390668j']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433913997']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43391476v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433917771']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433919349']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433919407']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43392271t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433925453']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43392550p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43392559s']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433931875']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43393799t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43395806r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43396830v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433976149']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433976160']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397617b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397622x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397625z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397627n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397629b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397630j']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397631w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433976327']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43397633k']{['', 'http://catalogue.bnf.fr/ark:/12148/cb433983481']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43398869c']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43398878b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43399226p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43401483f']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43402751w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43403982z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434039839']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43403984n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434039850']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43403986b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434045405']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434045436']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434048989']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43404975x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434049768']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43404978z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43404980h']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43404981v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43404992h']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43405011f']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43405114r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43405126r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43405138r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43405735c']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43407471w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43407996m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43407997z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434079989']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43408024h']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434080862']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43408181m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43408182z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434081839']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434082122']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434082362']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43408646g']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43408724f']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434096650']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409667p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409671x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434096728']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409673m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409782v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409784j']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409787k']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43409788x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43410280t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43411164j']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43411501r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434115441']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434116193']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43411626c']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434116329']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43411636p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434116491']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43411652x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434116538']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43411654m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43412257s']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43412413q']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43412450x']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434124518']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43412534z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43412626m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43416152r']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43416226g']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43419548b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43419763s']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434198454']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43422974h']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434232170']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43424805w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434259460']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43425947b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43426953h']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43427219n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43427232v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43427772g']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43430935b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43430939q']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434309449']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43431157p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434311581']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43431188z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43431365v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43432029d']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43432030m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434320449']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43432061w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43432067z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43432116b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43443145c']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434458882']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43447155n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434471560']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43447157b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434471607']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434471669']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43447321w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43449190n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434505000']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43450501b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434528578']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434529179']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43460777b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43461264v']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434612656']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43461272g']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434612776']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43461470b']{['', 'http://catalogue.bnf.fr/ark:/12148/cb434871811']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43488050q']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43918009p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb439241096']{['', 'http://catalogue.bnf.fr/ark:/12148/cb44265692z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb44382917w']{['', 'http://catalogue.bnf.fr/ark:/12148/cb44402275n']{['', 'http://catalogue.bnf.fr/ark:/12148/cb451245708']{['', 'http://catalogue.bnf.fr/ark:/12148/cb45124572z']{['', 'http://catalogue.bnf.fr/ark:/12148/cb45124577p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb45124579c']{['', 'http://catalogue.bnf.fr/ark:/12148/cb45124583m']{['', 'http://catalogue.bnf.fr/ark:/12148/cb453672036']{['', 'http://catalogue.bnf.fr/ark:/12148/cb45367211t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb456341858']{['', 'http://catalogue.bnf.fr/ark:/12148/cb45832764t']{['', 'http://catalogue.bnf.fr/ark:/12148/cb46517807p']{['', 'http://catalogue.bnf.fr/ark:/12148/cb46889204f']
9782070615438{True{['9782070615438', 'http://catalogue.bnf.fr/ark:/12148/cb411355767']{['9782070615438', 'http://catalogue.bnf.fr/ark:/12148/cb43409459h']
9789782751102{False{['9782751101670', 'http://catalogue.bnf.fr/ark:/12148/cb411395228']{['9782751101687', 'http://catalogue.bnf.fr/ark:/12148/cb41141140c']{['9782751101731', 'http://catalogue.bnf.fr/ark:/12148/cb41141193z']{['9782751101847', 'http://catalogue.bnf.fr/ark:/12148/cb41154285j']{['9782751101892', 'http://catalogue.bnf.fr/ark:/12148/cb41154298w']{['9782751101878', 'http://catalogue.bnf.fr/ark:/12148/cb411543029']
9782070575763{False{['9782070575763', 'http://catalogue.bnf.fr/ark:/12148/cb41170091c']{['2070575764', 'http://catalogue.bnf.fr/ark:/12148/cb43392120n']
9782350001944{False{['9782350001401', 'http://catalogue.bnf.fr/ark:/12148/cb41188938j']{['9782350001944', 'http://catalogue.bnf.fr/ark:/12148/cb41189018p']
9782070510924{True{['9782070510924', 'http://catalogue.bnf.fr/ark:/12148/cb41189745h']{['9782070510924', 'http://catalogue.bnf.fr/ark:/12148/cb43398441w']
9782020969031{True{['9782020969031', 'http://catalogue.bnf.fr/ark:/12148/cb41197139n']{['9782020969031', 'http://catalogue.bnf.fr/ark:/12148/cb433998657']
9782747024372{True{['9782747024372', 'http://catalogue.bnf.fr/ark:/12148/cb41206897t']{['9782747024372', 'http://catalogue.bnf.fr/ark:/12148/cb433978872']
9782020969055{True{['9782020969055', 'http://catalogue.bnf.fr/ark:/12148/cb41210641d']{['9782020969055', 'http://catalogue.bnf.fr/ark:/12148/cb43400463k']
9782211083263{False{['9782211083263', 'http://catalogue.bnf.fr/ark:/12148/cb41230223s']{['9782211090292', 'http://catalogue.bnf.fr/ark:/12148/cb41232014r']
9782226183255{False{['9782226183255', 'http://catalogue.bnf.fr/ark:/12148/cb41241816m']{['9782226189325', 'http://catalogue.bnf.fr/ark:/12148/cb41428659z']
9782700234015{True{['9782700234015', 'http://catalogue.bnf.fr/ark:/12148/cb412659942']{['9782700234015', 'http://catalogue.bnf.fr/ark:/12148/cb43409460q']
9782841569588{False{['9782841569588', 'http://catalogue.bnf.fr/ark:/12148/cb41403356g']{['9782841569649', 'http://catalogue.bnf.fr/ark:/12148/cb414091493']
9782841569854{False{['9782841569854', 'http://catalogue.bnf.fr/ark:/12148/cb41409377w']{['9782812600937', 'http://catalogue.bnf.fr/ark:/12148/cb42186408w']
9782844263476{True{['9782844263476', 'http://catalogue.bnf.fr/ark:/12148/cb414153894']{['9782844263476', 'http://catalogue.bnf.fr/ark:/12148/cb433993217']
9782226186171{False{['9782226186171', 'http://catalogue.bnf.fr/ark:/12148/cb41428766h']{['9782226186119', 'http://catalogue.bnf.fr/ark:/12148/cb42331662b']
9782226183200{True{['9782226183200', 'http://catalogue.bnf.fr/ark:/12148/cb41428817k']{['9782226183200', 'http://catalogue.bnf.fr/ark:/12148/cb43401384h']
9782226177582{False{['9782226177582', 'http://catalogue.bnf.fr/ark:/12148/cb41428827w']{['9782226177575', 'http://catalogue.bnf.fr/ark:/12148/cb414288465']
9782844207234{False{['9782844207234', 'http://catalogue.bnf.fr/ark:/12148/cb41433436r']{['9782364740136', 'http://catalogue.bnf.fr/ark:/12148/cb425953475']
9782916170565{True{['9782916170565', 'http://catalogue.bnf.fr/ark:/12148/cb414398369']{['9782916170565', 'http://catalogue.bnf.fr/ark:/12148/cb42626993z']{['9782916170565', 'http://catalogue.bnf.fr/ark:/12148/cb43410348m']
9782354130510{False{['9782354130510', 'http://catalogue.bnf.fr/ark:/12148/cb41474298t']{['9782354130602', 'http://catalogue.bnf.fr/ark:/12148/cb42203766p']
9789953265155{False{['9789953265155', 'http://catalogue.bnf.fr/ark:/12148/cb417213249']{['9789953265162', 'http://catalogue.bnf.fr/ark:/12148/cb41721325n']{['9789953265117', 'http://catalogue.bnf.fr/ark:/12148/cb417213260']{['9789953265124', 'http://catalogue.bnf.fr/ark:/12148/cb41721327b']
9782915569728{False{['9782915569728', 'http://catalogue.bnf.fr/ark:/12148/cb42007310k']{['291556972X', 'http://catalogue.bnf.fr/ark:/12148/cb43393206m']
9782753102385{False{['9782753102385', 'http://catalogue.bnf.fr/ark:/12148/cb420219613']{['9782753103566', 'http://catalogue.bnf.fr/ark:/12148/cb434117913']
9782871426813{True{['9782871426813', 'http://catalogue.bnf.fr/ark:/12148/cb42062515w']{['9782871426813', 'http://catalogue.bnf.fr/ark:/12148/cb434597252']
9782070624836{True{['9782070624836', 'http://catalogue.bnf.fr/ark:/12148/cb420727865']{['9782070624836', 'http://catalogue.bnf.fr/ark:/12148/cb43488806f']
9782953433968 (sous bandeau){True{['9782953433968', 'http://catalogue.bnf.fr/ark:/12148/cb42079181g']{['9782953433968', 'http://catalogue.bnf.fr/ark:/12148/cb420791866']{['9782953433968', 'http://catalogue.bnf.fr/ark:/12148/cb421957734']
9782211097772{False{['9782211097772', 'http://catalogue.bnf.fr/ark:/12148/cb42098249f']{['9782211094962', 'http://catalogue.bnf.fr/ark:/12148/cb42102852v']
9782812600906{False{['9782812600906', 'http://catalogue.bnf.fr/ark:/12148/cb42107491v']{['9782812600999', 'http://catalogue.bnf.fr/ark:/12148/cb421864155']
9782878335002{True{['9782878335002', 'http://catalogue.bnf.fr/ark:/12148/cb42115518s']{['9782878335002', 'http://catalogue.bnf.fr/ark:/12148/cb43494025r']{['9782878335002', 'http://catalogue.bnf.fr/ark:/12148/cb46916580c']
9782747027083{False{['9782747027083', 'http://catalogue.bnf.fr/ark:/12148/cb42154943p']{['9782747019507', 'http://catalogue.bnf.fr/ark:/12148/cb422039698']
9782877676533{True{['9782877676533', 'http://catalogue.bnf.fr/ark:/12148/cb421570161']{['9782877676533', 'http://catalogue.bnf.fr/ark:/12148/cb434887948']
9782354130893{False{['9782354130688', 'http://catalogue.bnf.fr/ark:/12148/cb42203768c']{['9782354130893', 'http://catalogue.bnf.fr/ark:/12148/cb42224313n']
9782844208163{False{['9782844208163', 'http://catalogue.bnf.fr/ark:/12148/cb422448692']{['9782844208910', 'http://catalogue.bnf.fr/ark:/12148/cb42405027p']
9782910861711{False{['9782352840701', 'http://catalogue.bnf.fr/ark:/12148/cb42322025h']{['9782910861711', 'http://catalogue.bnf.fr/ark:/12148/cb434022149']
9782278064915{False{['9782278064915', 'http://catalogue.bnf.fr/ark:/12148/cb42347108t']{['9782278064922', 'http://catalogue.bnf.fr/ark:/12148/cb42759921m']
9782800149912{False{['9782800149912', 'http://catalogue.bnf.fr/ark:/12148/cb423945234']{['9782800150529', 'http://catalogue.bnf.fr/ark:/12148/cb42450956k']
9782258086692{False{['9782843624353', 'http://catalogue.bnf.fr/ark:/12148/cb42425058c']{['9782258086692', 'http://catalogue.bnf.fr/ark:/12148/cb42503365r']
9782917057032{True{['9782917057032', 'http://catalogue.bnf.fr/ark:/12148/cb42480014s']{['9782917057032', 'http://catalogue.bnf.fr/ark:/12148/cb42480148c']
9782278067404{False{['9782278067404', 'http://catalogue.bnf.fr/ark:/12148/cb425270074']{['9782278070411', 'http://catalogue.bnf.fr/ark:/12148/cb427598789']
9782211094016{undefined{['', 'http://catalogue.bnf.fr/ark:/12148/cb425334827']{['', 'http://catalogue.bnf.fr/ark:/12148/cb43487645j']
9782226209634{False{['9782226209634', 'http://catalogue.bnf.fr/ark:/12148/cb42618567k']{['9782226209184', 'http://catalogue.bnf.fr/ark:/12148/cb42618732g']
9791090807020{False{['9791090807013', 'http://catalogue.bnf.fr/ark:/12148/cb42664204x']{['9791090807020', 'http://catalogue.bnf.fr/ark:/12148/cb426642147']
9782882583888{False{['9782882583888', 'http://catalogue.bnf.fr/ark:/12148/cb426779890']{['2882583885', 'http://catalogue.bnf.fr/ark:/12148/cb433941355']
9782226242334{False{['9782226242334', 'http://catalogue.bnf.fr/ark:/12148/cb42784635w']{['9782226231055', 'http://catalogue.bnf.fr/ark:/12148/cb435083266']
9782745918451{True{['2745918451', 'http://catalogue.bnf.fr/ark:/12148/cb43390350n']{['2745918451', 'http://catalogue.bnf.fr/ark:/12148/cb43402909n']
9991953337{True{['9991953337', 'http://catalogue.bnf.fr/ark:/12148/cb433920838']{['9991953337', 'http://catalogue.bnf.fr/ark:/12148/cb43402840h']
9789954000519{True{['9789954000519', 'http://catalogue.bnf.fr/ark:/12148/cb43392265w']{['9789954000519', 'http://catalogue.bnf.fr/ark:/12148/cb43409372f']
9771432044{True{['9771432044', 'http://catalogue.bnf.fr/ark:/12148/cb43392622q']{['9771432044', 'http://catalogue.bnf.fr/ark:/12148/cb43403969r']
9782278057160{False{['9782278057160', 'http://catalogue.bnf.fr/ark:/12148/cb43394696r']{['9782278059645', 'http://catalogue.bnf.fr/ark:/12148/cb43402213z']
9782916859002{True{['9782916859002', 'http://catalogue.bnf.fr/ark:/12148/cb43396525f']{['9782916859002', 'http://catalogue.bnf.fr/ark:/12148/cb43412602m']
9782951603929{True{['9782951603929', 'http://catalogue.bnf.fr/ark:/12148/cb433966727']{['9782951603929', 'http://catalogue.bnf.fr/ark:/12148/cb43396673k']
9789953140148{True{['9789953140148', 'http://catalogue.bnf.fr/ark:/12148/cb433983408']{['9789953140148', 'http://catalogue.bnf.fr/ark:/12148/cb43407018b']
9782878332520{True{['2878332520', 'http://catalogue.bnf.fr/ark:/12148/cb434003294']{['2878332520', 'http://catalogue.bnf.fr/ark:/12148/cb434151008']
995610026X{True{['995610026X', 'http://catalogue.bnf.fr/ark:/12148/cb43402495p']{['995610026X', 'http://catalogue.bnf.fr/ark:/12148/cb43404004x']{['995610026X', 'http://catalogue.bnf.fr/ark:/12148/cb434040058']{['995610026X', 'http://catalogue.bnf.fr/ark:/12148/cb43408211q']{['995610026X', 'http://catalogue.bnf.fr/ark:/12148/cb43408213d']
9782745906168{True{['274590616X', 'http://catalogue.bnf.fr/ark:/12148/cb43402583z']{['274590616X', 'http://catalogue.bnf.fr/ark:/12148/cb43415988q']
9782884451062{True{['2884451064', 'http://catalogue.bnf.fr/ark:/12148/cb43402716c']{['2884451064', 'http://catalogue.bnf.fr/ark:/12148/cb43414604s']
9782916101149{True{['9782916101149', 'http://catalogue.bnf.fr/ark:/12148/cb434027360']{['9782916101149', 'http://catalogue.bnf.fr/ark:/12148/cb43402828n']
9782916101132{True{['9782916101132', 'http://catalogue.bnf.fr/ark:/12148/cb43402737b']{['9782916101132', 'http://catalogue.bnf.fr/ark:/12148/cb43402826z']
9781869286484{True{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402762j']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402763w']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb434027647']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402765k']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402766x']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb434027678']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402768m']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402769z']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb434027705']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402771h']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402772v']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb434027736']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402774j']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402775w']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb434027767']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402777k']{['9781869286484', 'http://catalogue.bnf.fr/ark:/12148/cb43402778x']
9782070541157{True{['2070541150', 'http://catalogue.bnf.fr/ark:/12148/cb43402910v']{['2070541150', 'http://catalogue.bnf.fr/ark:/12148/cb434146441']
9789953312262{False{['9789953312262', 'http://catalogue.bnf.fr/ark:/12148/cb434033453']{['9789953312507', 'http://catalogue.bnf.fr/ark:/12148/cb434049032']{['9789953312514', 'http://catalogue.bnf.fr/ark:/12148/cb43404904d']{['9789953313085', 'http://catalogue.bnf.fr/ark:/12148/cb434051649']{['9789953313078', 'http://catalogue.bnf.fr/ark:/12148/cb43405165n']
9782070516421{True{['2070516423', 'http://catalogue.bnf.fr/ark:/12148/cb43403903t']{['2070516423', 'http://catalogue.bnf.fr/ark:/12148/cb434138628']
9782882582287{True{['2882582285', 'http://catalogue.bnf.fr/ark:/12148/cb434039045']{['2882582285', 'http://catalogue.bnf.fr/ark:/12148/cb43413935n']
9789950326514{True{['9789950326514', 'http://catalogue.bnf.fr/ark:/12148/cb43404896m']{['9789950326514', 'http://catalogue.bnf.fr/ark:/12148/cb43404897z']
9786144022177{True{['9786144022177', 'http://catalogue.bnf.fr/ark:/12148/cb43406417v']{['9786144022177', 'http://catalogue.bnf.fr/ark:/12148/cb434064600']
9789953313757{False{['9789953313757', 'http://catalogue.bnf.fr/ark:/12148/cb43409970d']{['9789953313764', 'http://catalogue.bnf.fr/ark:/12148/cb43409971r']
9789953312996{False{['9789953312996', 'http://catalogue.bnf.fr/ark:/12148/cb43409980q']{['9789953313825', 'http://catalogue.bnf.fr/ark:/12148/cb43410033r']
9789954486559{False{['9789954486559', 'http://catalogue.bnf.fr/ark:/12148/cb434116569']{['9789954486535', 'http://catalogue.bnf.fr/ark:/12148/cb434116580']
9789954486542{False{['9789954486542', 'http://catalogue.bnf.fr/ark:/12148/cb43411657n']{['9789954486528', 'http://catalogue.bnf.fr/ark:/12148/cb43411659b']{['9789954486528', 'http://catalogue.bnf.fr/ark:/12148/cb43411660j']
9789953265421{False{['9789953265421', 'http://catalogue.bnf.fr/ark:/12148/cb43412594t']{['9789953265445', 'http://catalogue.bnf.fr/ark:/12148/cb43412596h']{['9789953265452', 'http://catalogue.bnf.fr/ark:/12148/cb43412597v']{['9789953265469', 'http://catalogue.bnf.fr/ark:/12148/cb434125986']{['9789953265476', 'http://catalogue.bnf.fr/ark:/12148/cb43412599j']{['9789953265483', 'http://catalogue.bnf.fr/ark:/12148/cb43412600x']
9782211011129{True{['2211011128', 'http://catalogue.bnf.fr/ark:/12148/cb434129551']{['2211011128', 'http://catalogue.bnf.fr/ark:/12148/cb43452871t']
9782882581433{False{['2882581432', 'http://catalogue.bnf.fr/ark:/12148/cb43413629w']{['2882581424', 'http://catalogue.bnf.fr/ark:/12148/cb43452908b']
9782070516766{True{['2070516768', 'http://catalogue.bnf.fr/ark:/12148/cb43413887m']{['2070516768', 'http://catalogue.bnf.fr/ark:/12148/cb43452904z']
9782882582065{True{['2882582064', 'http://catalogue.bnf.fr/ark:/12148/cb43414048r']{['2882582064', 'http://catalogue.bnf.fr/ark:/12148/cb434529070']
9782882581730{True{['2882581734', 'http://catalogue.bnf.fr/ark:/12148/cb43414060m']{['2882581734', 'http://catalogue.bnf.fr/ark:/12148/cb43452966h']
9782070590735{True{['2070590739', 'http://catalogue.bnf.fr/ark:/12148/cb43414303m']{['2070590739', 'http://catalogue.bnf.fr/ark:/12148/cb434529148']
9783314207877{True{['3314207875', 'http://catalogue.bnf.fr/ark:/12148/cb434153553']{['3314207875', 'http://catalogue.bnf.fr/ark:/12148/cb43452855k']
9782036530133{True{['2036530133', 'http://catalogue.bnf.fr/ark:/12148/cb43415458d']{['2036530133', 'http://catalogue.bnf.fr/ark:/12148/cb43452901x']
9782845261150{True{['2845261152', 'http://catalogue.bnf.fr/ark:/12148/cb43415552m']{['2845261152', 'http://catalogue.bnf.fr/ark:/12148/cb43452940t']
9782081647183{True{['2081647184', 'http://catalogue.bnf.fr/ark:/12148/cb434157796']{['2081647184', 'http://catalogue.bnf.fr/ark:/12148/cb43452885h']
9782843900549{True{['2843900549', 'http://catalogue.bnf.fr/ark:/12148/cb43415982n']{['2843900549', 'http://catalogue.bnf.fr/ark:/12148/cb43452897h']
